Provider,Model name,link,release_date,release_year,model_key,raw_mention,benchmark_id,benchmark_name,match_source,match_type,resolved_mentions_on_release,release_normalized_weight,source_author,frontier_lab_author_affiliations,legacy_task_mode,legacy_task_domain,review_status,is_static_exam,is_work_simulation,is_multimodal_or_ui,is_specialized_domain,is_provider_created_or_private,is_private_or_opaque_eval,is_provider_created_benchmark,is_explicit_internal_named,has_nonzero_lifecycle_risk,lifecycle_risk_labels,headline_task_modes
Google,Gemini 3.1 Pro,https://blog.google/innovation-and-ai/models-and-research/gemini-models/gemini-3-1-pro/,2026-02-19,2026,Google|Gemini 3.1 Pro|2026-02-19,SWE-bench verified,benchmark_swe_bench_verified,SWE-bench verified,canonical,exact,16,0.0625,OpenAI,OpenAI,Agentic,Coding/Engineering,legacy_seed,False,True,False,False,True,False,True,False,True,construct_validity_risk; contamination_risk; provider_created_benchmark; saturation_risk,Agentic
Google,Gemini 3.1 Pro,https://blog.google/innovation-and-ai/models-and-research/gemini-models/gemini-3-1-pro/,2026-02-19,2026,Google|Gemini 3.1 Pro|2026-02-19,SWE-bench Pro,benchmark_swe_bench_pro,SWE-bench Pro,canonical,exact,16,0.0625,Others(Scale AI),none,Agentic,Coding/Engineering,legacy_seed,False,True,False,False,True,True,True,False,True,private_or_opaque_eval; provider_created_benchmark,Agentic
Google,Gemini 3.1 Pro,https://blog.google/innovation-and-ai/models-and-research/gemini-models/gemini-3-1-pro/,2026-02-19,2026,Google|Gemini 3.1 Pro|2026-02-19,LiveCodeBench Pro,benchmark_livecodebench_pro,LiveCodeBench Pro,canonical,exact,16,0.0625,Academia,none,Generative Reasoning,Coding/Engineering,legacy_seed,False,True,False,False,False,False,False,False,True,construct_validity_risk; contamination_risk; version_instability,Agentic
Google,Gemini 3.1 Pro,https://blog.google/innovation-and-ai/models-and-research/gemini-models/gemini-3-1-pro/,2026-02-19,2026,Google|Gemini 3.1 Pro|2026-02-19,SciCode,benchmark_scicode,SciCode,canonical,exact,16,0.0625,Academia,none,Generative Reasoning,Coding/Engineering,legacy_seed,False,True,False,False,False,False,False,False,True,construct_validity_risk; contamination_risk,Agentic
Google,Gemini 3.1 Pro,https://blog.google/innovation-and-ai/models-and-research/gemini-models/gemini-3-1-pro/,2026-02-19,2026,Google|Gemini 3.1 Pro|2026-02-19,APEX-Agents,benchmark_apex_agents,APEX-Agents,canonical,exact,16,0.0625,Others(Mercor),none,Agentic,Specialized (Law/Bio/Finance),legacy_seed,False,True,True,True,True,True,False,False,True,distribution_shift_risk; private_or_opaque_eval; unclear_metric,Agentic
Google,Gemini 3.1 Pro,https://blog.google/innovation-and-ai/models-and-research/gemini-models/gemini-3-1-pro/,2026-02-19,2026,Google|Gemini 3.1 Pro|2026-02-19,GDPval-AA,benchmark_gdpval_aa,GDPval-AA,canonical,exact,16,0.0625,Others(Artificial Analysis),none,Agentic,Specialized (Law/Bio/Finance),accepted,False,True,True,True,True,True,False,False,True,construct_validity_risk; private_or_opaque_eval; unclear_metric,Agentic
Google,Gemini 3.1 Pro,https://blog.google/innovation-and-ai/models-and-research/gemini-models/gemini-3-1-pro/,2026-02-19,2026,Google|Gemini 3.1 Pro|2026-02-19,TAU-2 bench,benchmark_tau_2_bench,TAU-2 bench,canonical,exact,16,0.0625,Academia,none,Agentic,General/Commonsense,accepted,False,True,False,True,False,False,False,False,True,construct_validity_risk; contamination_risk,Agentic
Google,Gemini 3.1 Pro,https://blog.google/innovation-and-ai/models-and-research/gemini-models/gemini-3-1-pro/,2026-02-19,2026,Google|Gemini 3.1 Pro|2026-02-19,Scale MCP-Atlas,benchmark_scale_mcp_atlas,Scale MCP-Atlas,canonical,exact,16,0.0625,Others(Scale AI),none,Agentic,General/Commonsense,accepted,False,True,False,True,True,True,True,False,True,private_or_opaque_eval; provider_created_benchmark; unclear_metric; version_instability,Agentic
Google,Gemini 3.1 Pro,https://blog.google/innovation-and-ai/models-and-research/gemini-models/gemini-3-1-pro/,2026-02-19,2026,Google|Gemini 3.1 Pro|2026-02-19,BrowseComp,benchmark_browsecomp,BrowseComp,canonical,exact,16,0.0625,OpenAI,OpenAI,Agentic,General/Commonsense,legacy_seed,False,True,True,False,True,False,True,False,True,contamination_risk; distribution_shift_risk; provider_created_benchmark,Agentic
Google,Gemini 3.1 Pro,https://blog.google/innovation-and-ai/models-and-research/gemini-models/gemini-3-1-pro/,2026-02-19,2026,Google|Gemini 3.1 Pro|2026-02-19,MMMU / MMMU Pro,benchmark_mmmu_mmmu_pro,MMMU / MMMU Pro,canonical,exact,16,0.0625,Academia,none,Multimodal Perception,General/Commonsense,legacy_seed,True,False,True,True,False,False,False,False,True,construct_validity_risk; contamination_risk; version_instability,Multimodal Perception
Google,Gemini 3.1 Pro,https://blog.google/innovation-and-ai/models-and-research/gemini-models/gemini-3-1-pro/,2026-02-19,2026,Google|Gemini 3.1 Pro|2026-02-19,MMMLU,benchmark_mmmlu,MMMLU,canonical,exact,16,0.0625,OpenAI,OpenAI,Generative Reasoning,General/Commonsense,legacy_seed,True,False,False,True,True,False,True,False,True,construct_validity_risk; contamination_risk; provider_created_benchmark; saturation_risk,Constraint Satisfaction
Google,Gemini 3.1 Pro,https://blog.google/innovation-and-ai/models-and-research/gemini-models/gemini-3-1-pro/,2026-02-19,2026,Google|Gemini 3.1 Pro|2026-02-19,MRCR v2,benchmark_mrcr_v2,MRCR v2,canonical,exact,16,0.0625,OpenAI,Google; DeepMind,Generative Reasoning,General/Commonsense,legacy_seed,True,False,False,False,False,False,False,False,True,construct_validity_risk; contamination_risk; version_instability,Knowledge Retrieval
Google,Gemini 3.1 Flash-Lite,https://blog.google/innovation-and-ai/models-and-research/gemini-models/gemini-3-1-flash-lite/,2026-03-03,2026,Google|Gemini 3.1 Flash-Lite|2026-03-03,LMArena,benchmark_lmarena,LMArena,canonical,exact,11,0.09090909090909091,Academia,none,Generative Reasoning,General/Commonsense,legacy_seed,False,True,False,False,True,True,False,False,True,construct_validity_risk; distribution_shift_risk; private_or_opaque_eval; version_instability,Agentic
Google,Gemini 3.1 Flash-Lite,https://blog.google/innovation-and-ai/models-and-research/gemini-models/gemini-3-1-flash-lite/,2026-03-03,2026,Google|Gemini 3.1 Flash-Lite|2026-03-03,HLE (Humanity's Last Exam),benchmark_hle_humanity_s_last_exam,HLE (Humanity's Last Exam),canonical,exact,11,0.09090909090909091,"Academia, Others(CAIS; Scale AI)",OpenAI; Anthropic; Google; DeepMind; Microsoft,Generative Reasoning,Specialized (Law/Bio/Finance),accepted,True,False,True,True,False,False,False,False,True,construct_validity_risk; contamination_risk,Multimodal Perception
Google,Gemini 3.1 Flash-Lite,https://blog.google/innovation-and-ai/models-and-research/gemini-models/gemini-3-1-flash-lite/,2026-03-03,2026,Google|Gemini 3.1 Flash-Lite|2026-03-03,GPQA Diamond,benchmark_gpqa_diamond,GPQA Diamond,canonical,exact,11,0.09090909090909091,"Anthropic, Academia, Others(Cohere)",none,Generative Reasoning,STEM/Math,legacy_seed,True,False,False,True,False,False,False,False,True,construct_validity_risk; contamination_risk,Generative Reasoning
Google,Gemini 3.1 Flash-Lite,https://blog.google/innovation-and-ai/models-and-research/gemini-models/gemini-3-1-flash-lite/,2026-03-03,2026,Google|Gemini 3.1 Flash-Lite|2026-03-03,MMMU / MMMU Pro,benchmark_mmmu_mmmu_pro,MMMU / MMMU Pro,canonical,exact,11,0.09090909090909091,Academia,none,Multimodal Perception,General/Commonsense,legacy_seed,True,False,True,True,False,False,False,False,True,construct_validity_risk; contamination_risk; version_instability,Multimodal Perception
Google,Gemini 3.1 Flash-Lite,https://blog.google/innovation-and-ai/models-and-research/gemini-models/gemini-3-1-flash-lite/,2026-03-03,2026,Google|Gemini 3.1 Flash-Lite|2026-03-03,CharXiv Reasoning,benchmark_charxiv_reasoning,CharXiv Reasoning,canonical,exact,11,0.09090909090909091,Academia,none,Multimodal Perception,STEM/Math,accepted,True,False,True,False,False,False,False,False,True,construct_validity_risk; contamination_risk,Multimodal Perception
Google,Gemini 3.1 Flash-Lite,https://blog.google/innovation-and-ai/models-and-research/gemini-models/gemini-3-1-flash-lite/,2026-03-03,2026,Google|Gemini 3.1 Flash-Lite|2026-03-03,Video-MMMU,benchmark_video_mmmu,Video-MMMU,canonical,exact,11,0.09090909090909091,Academia,none,Multimodal Perception,General/Commonsense,legacy_seed,True,False,True,True,False,False,False,False,True,construct_validity_risk; contamination_risk,Multimodal Perception
Google,Gemini 3.1 Flash-Lite,https://blog.google/innovation-and-ai/models-and-research/gemini-models/gemini-3-1-flash-lite/,2026-03-03,2026,Google|Gemini 3.1 Flash-Lite|2026-03-03,SimpleQA Verified,benchmark_simpleqa_verified,SimpleQA Verified,canonical,exact,11,0.09090909090909091,Google,Google; DeepMind,Knowledge Retrieval,General/Commonsense,legacy_seed,True,False,False,False,False,False,False,False,True,construct_validity_risk; contamination_risk,Knowledge Retrieval
Google,Gemini 3.1 Flash-Lite,https://blog.google/innovation-and-ai/models-and-research/gemini-models/gemini-3-1-flash-lite/,2026-03-03,2026,Google|Gemini 3.1 Flash-Lite|2026-03-03,FACTS Benchmark suite,benchmark_facts_benchmark_suite,FACTS Benchmark suite,canonical,exact,11,0.09090909090909091,Google,Google; DeepMind,Knowledge Retrieval,General/Commonsense,accepted,True,False,False,True,True,False,True,False,True,construct_validity_risk; contamination_risk; provider_created_benchmark,Multimodal Perception
Google,Gemini 3.1 Flash-Lite,https://blog.google/innovation-and-ai/models-and-research/gemini-models/gemini-3-1-flash-lite/,2026-03-03,2026,Google|Gemini 3.1 Flash-Lite|2026-03-03,MMMLU,benchmark_mmmlu,MMMLU,canonical,exact,11,0.09090909090909091,OpenAI,OpenAI,Generative Reasoning,General/Commonsense,legacy_seed,True,False,False,True,True,False,True,False,True,construct_validity_risk; contamination_risk; provider_created_benchmark; saturation_risk,Constraint Satisfaction
Google,Gemini 3.1 Flash-Lite,https://blog.google/innovation-and-ai/models-and-research/gemini-models/gemini-3-1-flash-lite/,2026-03-03,2026,Google|Gemini 3.1 Flash-Lite|2026-03-03,LiveCodeBench,benchmark_livecodebench,LiveCodeBench,canonical,exact,11,0.09090909090909091,Academia,none,Generative Reasoning,Coding/Engineering,legacy_seed,False,True,False,False,False,False,False,False,True,construct_validity_risk; contamination_risk; distribution_shift_risk; version_instability,Generative Reasoning
Google,Gemini 3.1 Flash-Lite,https://blog.google/innovation-and-ai/models-and-research/gemini-models/gemini-3-1-flash-lite/,2026-03-03,2026,Google|Gemini 3.1 Flash-Lite|2026-03-03,MRCR v2,benchmark_mrcr_v2,MRCR v2,canonical,exact,11,0.09090909090909091,OpenAI,Google; DeepMind,Generative Reasoning,General/Commonsense,legacy_seed,True,False,False,False,False,False,False,False,True,construct_validity_risk; contamination_risk; version_instability,Knowledge Retrieval
Google,Gemini 3.5 Flash,https://blog.google/innovation-and-ai/models-and-research/gemini-models/gemini-3-5/,2026-05-19,2026,Google|Gemini 3.5 Flash|2026-05-19,Terminal-Bench 2.1,benchmark_terminal_bench_2_1,Terminal-Bench 2.1,canonical,exact,14,0.07142857142857142,Academia,Anthropic,Agentic,Coding/Engineering,accepted,False,True,False,False,False,False,False,False,False,none_identified,Agentic
Google,Gemini 3.5 Flash,https://blog.google/innovation-and-ai/models-and-research/gemini-models/gemini-3-5/,2026-05-19,2026,Google|Gemini 3.5 Flash|2026-05-19,SWE-Bench Pro (Public),benchmark_swe_bench_pro,SWE-bench Pro,alias,version_alias,14,0.07142857142857142,Others(Scale AI),none,Agentic,Coding/Engineering,legacy_seed,False,True,False,False,True,True,True,False,True,private_or_opaque_eval; provider_created_benchmark,Agentic
Google,Gemini 3.5 Flash,https://blog.google/innovation-and-ai/models-and-research/gemini-models/gemini-3-5/,2026-05-19,2026,Google|Gemini 3.5 Flash|2026-05-19,MCP Atlas,benchmark_scale_mcp_atlas,Scale MCP-Atlas,alias,provider_abbreviation,14,0.07142857142857142,Others(Scale AI),none,Agentic,General/Commonsense,accepted,False,True,False,True,True,True,True,False,True,private_or_opaque_eval; provider_created_benchmark; unclear_metric; version_instability,Agentic
Google,Gemini 3.5 Flash,https://blog.google/innovation-and-ai/models-and-research/gemini-models/gemini-3-5/,2026-05-19,2026,Google|Gemini 3.5 Flash|2026-05-19,Toolathlon,benchmark_toolathlon,Toolathlon,canonical,exact,14,0.07142857142857142,"Academia, Others(All Hands AI)",none,Agentic,General/Commonsense,legacy_seed,False,True,False,False,False,False,False,False,True,construct_validity_risk; unclear_metric,Agentic
Google,Gemini 3.5 Flash,https://blog.google/innovation-and-ai/models-and-research/gemini-models/gemini-3-5/,2026-05-19,2026,Google|Gemini 3.5 Flash|2026-05-19,OSWorld-Verified,benchmark_osworld_verified,OSWorld-Verified,canonical,exact,14,0.07142857142857142,Academia,none,Agentic,General/Commonsense,accepted,False,True,True,False,False,False,False,False,True,construct_validity_risk; contamination_risk; distribution_shift_risk; version_instability,Agentic
Google,Gemini 3.5 Flash,https://blog.google/innovation-and-ai/models-and-research/gemini-models/gemini-3-5/,2026-05-19,2026,Google|Gemini 3.5 Flash|2026-05-19,Finance Agent v2,benchmark_finance_agent_v2,Finance Agent v2,canonical,exact,14,0.07142857142857142,Others(vals.ai),none,Agentic,Specialized (Law/Bio/Finance),accepted,False,True,False,True,False,False,False,False,False,none_identified,Agentic
Google,Gemini 3.5 Flash,https://blog.google/innovation-and-ai/models-and-research/gemini-models/gemini-3-5/,2026-05-19,2026,Google|Gemini 3.5 Flash|2026-05-19,GDPval-AA,benchmark_gdpval_aa,GDPval-AA,canonical,exact,14,0.07142857142857142,Others(Artificial Analysis),none,Agentic,Specialized (Law/Bio/Finance),accepted,False,True,True,True,True,True,False,False,True,construct_validity_risk; private_or_opaque_eval; unclear_metric,Agentic
Google,Gemini 3.5 Flash,https://blog.google/innovation-and-ai/models-and-research/gemini-models/gemini-3-5/,2026-05-19,2026,Google|Gemini 3.5 Flash|2026-05-19,CharXiv Reasoning,benchmark_charxiv_reasoning,CharXiv Reasoning,canonical,exact,14,0.07142857142857142,Academia,none,Multimodal Perception,STEM/Math,accepted,True,False,True,False,False,False,False,False,True,construct_validity_risk; contamination_risk,Multimodal Perception
Google,Gemini 3.5 Flash,https://blog.google/innovation-and-ai/models-and-research/gemini-models/gemini-3-5/,2026-05-19,2026,Google|Gemini 3.5 Flash|2026-05-19,MMMU-Pro,benchmark_mmmu_pro,MMMU Pro,alias,case_variant,14,0.07142857142857142,Academia,none,Multimodal Perception,General/Commonsense,accepted,False,False,True,False,False,False,False,False,False,none_identified,Multimodal Perception
Google,Gemini 3.5 Flash,https://blog.google/innovation-and-ai/models-and-research/gemini-models/gemini-3-5/,2026-05-19,2026,Google|Gemini 3.5 Flash|2026-05-19,Blueprint-Bench 2,benchmark_blueprint_bench_2,Blueprint-Bench 2,canonical,exact,14,0.07142857142857142,Others(Andon Labs),none,Agentic,General/Commonsense,accepted,False,True,False,False,False,False,False,False,False,none_identified,Agentic
Google,Gemini 3.5 Flash,https://blog.google/innovation-and-ai/models-and-research/gemini-models/gemini-3-5/,2026-05-19,2026,Google|Gemini 3.5 Flash|2026-05-19,MRCR v2 (8-needle),benchmark_mrcr_v2,MRCR v2,alias,version_alias,14,0.07142857142857142,OpenAI,Google; DeepMind,Generative Reasoning,General/Commonsense,legacy_seed,True,False,False,False,False,False,False,False,True,construct_validity_risk; contamination_risk; version_instability,Knowledge Retrieval
Google,Gemini 3.5 Flash,https://blog.google/innovation-and-ai/models-and-research/gemini-models/gemini-3-5/,2026-05-19,2026,Google|Gemini 3.5 Flash|2026-05-19,Humanity's Last Exam,benchmark_hle_humanity_s_last_exam,HLE (Humanity's Last Exam),alias,legacy_name,14,0.07142857142857142,"Academia, Others(CAIS; Scale AI)",OpenAI; Anthropic; Google; DeepMind; Microsoft,Generative Reasoning,Specialized (Law/Bio/Finance),accepted,True,False,True,True,False,False,False,False,True,construct_validity_risk; contamination_risk,Multimodal Perception
Google,Gemini 3.5 Flash,https://blog.google/innovation-and-ai/models-and-research/gemini-models/gemini-3-5/,2026-05-19,2026,Google|Gemini 3.5 Flash|2026-05-19,ARC-AGI-2,benchmark_arc_agi_2,ARC-AGI-2,canonical,exact,14,0.07142857142857142,Academia,none,Generative Reasoning,General/Commonsense,legacy_seed,False,False,True,False,False,False,False,False,True,construct_validity_risk; contamination_risk; distribution_shift_risk,Multimodal Perception
Google,Gemini 3.5 Flash,https://blog.google/innovation-and-ai/models-and-research/gemini-models/gemini-3-5/,2026-05-19,2026,Google|Gemini 3.5 Flash|2026-05-19,Artificial Analysis Intelligence Index,benchmark_artificial_analysis_intelligence_index,Artificial Analysis Intelligence Index,canonical,exact,14,0.07142857142857142,Others(Artificial Analysis),none,Generative Reasoning,General/Commonsense,accepted,False,True,False,True,False,False,False,False,True,construct_validity_risk; contamination_risk; unclear_metric; version_instability,Generative Reasoning
Google,Gemini 3.6 Flash,https://blog.google/innovation-and-ai/models-and-research/gemini-models/gemini-3-6-flash-3-5-flash-lite-3-5-flash-cyber/,2026-07-21,2026,Google|Gemini 3.6 Flash|2026-07-21,Artificial Analysis Intelligence Index,benchmark_artificial_analysis_intelligence_index,Artificial Analysis Intelligence Index,canonical,exact,5,0.2,Others(Artificial Analysis),none,Generative Reasoning,General/Commonsense,accepted,False,True,False,True,False,False,False,False,True,construct_validity_risk; contamination_risk; unclear_metric; version_instability,Generative Reasoning
Google,Gemini 3.6 Flash,https://blog.google/innovation-and-ai/models-and-research/gemini-models/gemini-3-6-flash-3-5-flash-lite-3-5-flash-cyber/,2026-07-21,2026,Google|Gemini 3.6 Flash|2026-07-21,DeepSWE v1.1,benchmark_deepswe_v1_1,DeepSWE v1.1,canonical,exact,5,0.2,Others(DataCurve),none,Agentic,Coding/Engineering,accepted,False,True,False,False,False,False,False,False,False,none_identified,Agentic
Google,Gemini 3.6 Flash,https://blog.google/innovation-and-ai/models-and-research/gemini-models/gemini-3-6-flash-3-5-flash-lite-3-5-flash-cyber/,2026-07-21,2026,Google|Gemini 3.6 Flash|2026-07-21,MLE-Bench,benchmark_mle_bench,MLE-Bench,canonical,exact,5,0.2,OpenAI,OpenAI,Agentic,Coding/Engineering,accepted,False,True,False,False,True,False,True,False,True,provider_created_benchmark,Agentic
Google,Gemini 3.6 Flash,https://blog.google/innovation-and-ai/models-and-research/gemini-models/gemini-3-6-flash-3-5-flash-lite-3-5-flash-cyber/,2026-07-21,2026,Google|Gemini 3.6 Flash|2026-07-21,GDPval-AA v2,benchmark_gdpval_aa_v2,GDPval-AA v2,canonical,exact,5,0.2,Others(Artificial Analysis),none,Agentic,Specialized (Law/Bio/Finance),accepted,False,True,False,True,False,False,False,False,False,none_identified,Agentic
Google,Gemini 3.6 Flash,https://blog.google/innovation-and-ai/models-and-research/gemini-models/gemini-3-6-flash-3-5-flash-lite-3-5-flash-cyber/,2026-07-21,2026,Google|Gemini 3.6 Flash|2026-07-21,OSWorld-Verified,benchmark_osworld_verified,OSWorld-Verified,canonical,exact,5,0.2,Academia,none,Agentic,General/Commonsense,accepted,False,True,True,False,False,False,False,False,True,construct_validity_risk; contamination_risk; distribution_shift_risk; version_instability,Agentic
Google,Gemini 3.5 Flash-Lite,https://blog.google/innovation-and-ai/models-and-research/gemini-models/gemini-3-6-flash-3-5-flash-lite-3-5-flash-cyber/,2026-07-21,2026,Google|Gemini 3.5 Flash-Lite|2026-07-21,Terminal-Bench 2.1,benchmark_terminal_bench_2_1,Terminal-Bench 2.1,canonical,exact,5,0.2,Academia,Anthropic,Agentic,Coding/Engineering,accepted,False,True,False,False,False,False,False,False,False,none_identified,Agentic
Google,Gemini 3.5 Flash-Lite,https://blog.google/innovation-and-ai/models-and-research/gemini-models/gemini-3-6-flash-3-5-flash-lite-3-5-flash-cyber/,2026-07-21,2026,Google|Gemini 3.5 Flash-Lite|2026-07-21,GDM-MRCR v2,benchmark_mrcr_v2,MRCR v2,alias,provider_abbreviation,5,0.2,OpenAI,Google; DeepMind,Generative Reasoning,General/Commonsense,legacy_seed,True,False,False,False,False,False,False,False,True,construct_validity_risk; contamination_risk; version_instability,Knowledge Retrieval
Google,Gemini 3.5 Flash-Lite,https://blog.google/innovation-and-ai/models-and-research/gemini-models/gemini-3-6-flash-3-5-flash-lite-3-5-flash-cyber/,2026-07-21,2026,Google|Gemini 3.5 Flash-Lite|2026-07-21,GDPval-AA v2,benchmark_gdpval_aa_v2,GDPval-AA v2,canonical,exact,5,0.2,Others(Artificial Analysis),none,Agentic,Specialized (Law/Bio/Finance),accepted,False,True,False,True,False,False,False,False,False,none_identified,Agentic
Google,Gemini 3.5 Flash-Lite,https://blog.google/innovation-and-ai/models-and-research/gemini-models/gemini-3-6-flash-3-5-flash-lite-3-5-flash-cyber/,2026-07-21,2026,Google|Gemini 3.5 Flash-Lite|2026-07-21,SWE-Bench Pro,benchmark_swe_bench_pro,SWE-bench Pro,alias,case_variant,5,0.2,Others(Scale AI),none,Agentic,Coding/Engineering,legacy_seed,False,True,False,False,True,True,True,False,True,private_or_opaque_eval; provider_created_benchmark,Agentic
Google,Gemini 3.5 Flash-Lite,https://blog.google/innovation-and-ai/models-and-research/gemini-models/gemini-3-6-flash-3-5-flash-lite-3-5-flash-cyber/,2026-07-21,2026,Google|Gemini 3.5 Flash-Lite|2026-07-21,OSWorld-Verified,benchmark_osworld_verified,OSWorld-Verified,canonical,exact,5,0.2,Academia,none,Agentic,General/Commonsense,accepted,False,True,True,False,False,False,False,False,True,construct_validity_risk; contamination_risk; distribution_shift_risk; version_instability,Agentic
Google,Gemini 3.5 Flash Cyber,https://deepmind.google/blog/introducing-gemini-3-5-flash-cyber/,2026-07-21,2026,Google|Gemini 3.5 Flash Cyber|2026-07-21,CyberGym,benchmark_cybergym,CyberGym,canonical,exact,3,0.3333333333333333,Academia,none,Agentic,Coding/Engineering,legacy_seed,False,True,False,True,False,False,False,False,True,construct_validity_risk; contamination_risk; version_instability,Agentic
Google,Gemini 3.5 Flash Cyber,https://deepmind.google/blog/introducing-gemini-3-5-flash-cyber/,2026-07-21,2026,Google|Gemini 3.5 Flash Cyber|2026-07-21,Big Sleep Evaluation,benchmark_big_sleep_evaluation,Big Sleep Evaluation,canonical,exact,3,0.3333333333333333,Google DeepMind,Google; DeepMind,Agentic,Coding/Engineering,accepted,False,True,False,False,True,False,True,False,True,provider_created_benchmark,Agentic
Google,Gemini 3.5 Flash Cyber,https://deepmind.google/blog/introducing-gemini-3-5-flash-cyber/,2026-07-21,2026,Google|Gemini 3.5 Flash Cyber|2026-07-21,Chrome Production Commit Scanning Pipeline,benchmark_chrome_production_commit_scanning_pipeline,Chrome Production Commit Scanning Pipeline,canonical,exact,3,0.3333333333333333,Google,Google,Agentic,Coding/Engineering,needs_review,False,True,False,False,True,False,True,False,True,provider_created_benchmark,Agentic
Anthropic,Claude 2,https://www.anthropic.com/news/claude-2,2023-07-11,2023,Anthropic|Claude 2|2023-07-11,Uniform Bar Exam,benchmark_uniform_bar_exam,Uniform Bar Exam,canonical,exact,4,0.25,Academia,none,Generative Reasoning,Specialized (Law/Bio/Finance),legacy_seed,True,False,False,True,True,True,False,False,True,construct_validity_risk; contamination_risk; private_or_opaque_eval,Multimodal Perception
Anthropic,Claude 2,https://www.anthropic.com/news/claude-2,2023-07-11,2023,Anthropic|Claude 2|2023-07-11,GRE,benchmark_gre,GRE,canonical,exact,4,0.25,"Academia, Others(ETS)",none,Generative Reasoning,General/Commonsense,legacy_seed,True,False,False,True,True,True,False,False,True,construct_validity_risk; contamination_risk; private_or_opaque_eval,Generative Reasoning
Anthropic,Claude 2,https://www.anthropic.com/news/claude-2,2023-07-11,2023,Anthropic|Claude 2|2023-07-11,HumanEval,benchmark_humaneval,HumanEval,canonical,exact,4,0.25,OpenAI,OpenAI,Generative Reasoning,Coding/Engineering,legacy_seed,False,True,False,False,True,False,True,False,True,construct_validity_risk; contamination_risk; provider_created_benchmark; saturation_risk,Generative Reasoning
Anthropic,Claude 2,https://www.anthropic.com/news/claude-2,2023-07-11,2023,Anthropic|Claude 2|2023-07-11,GSM8K,benchmark_gsm8k,GSM8K,canonical,exact,4,0.25,OpenAI,OpenAI,Generative Reasoning,STEM/Math,legacy_seed,True,False,False,False,False,False,False,False,True,contamination_risk; saturation_risk,Generative Reasoning
Anthropic,Claude 3,https://www.anthropic.com/news/claude-3-family,2024-03-04,2024,Anthropic|Claude 3|2024-03-04,MMLU / MMLU-Pro,benchmark_mmlu_mmlu_pro,MMLU / MMLU-Pro,canonical,exact,16,0.0625,Academia,none,Generative Reasoning,General/Commonsense,legacy_seed,True,False,False,True,False,False,False,False,True,construct_validity_risk; contamination_risk; saturation_risk,Generative Reasoning
Anthropic,Claude 3,https://www.anthropic.com/news/claude-3-family,2024-03-04,2024,Anthropic|Claude 3|2024-03-04,GPQA,benchmark_gpqa,GPQA,canonical,exact,16,0.0625,"Anthropic, Academia, Cohere",none,Generative Reasoning,STEM/Math,legacy_seed,True,False,False,True,False,False,False,False,True,construct_validity_risk; contamination_risk,Generative Reasoning
Anthropic,Claude 3,https://www.anthropic.com/news/claude-3-family,2024-03-04,2024,Anthropic|Claude 3|2024-03-04,GSM8K,benchmark_gsm8k,GSM8K,canonical,exact,16,0.0625,OpenAI,OpenAI,Generative Reasoning,STEM/Math,legacy_seed,True,False,False,False,False,False,False,False,True,contamination_risk; saturation_risk,Generative Reasoning
Anthropic,Claude 3,https://www.anthropic.com/news/claude-3-family,2024-03-04,2024,Anthropic|Claude 3|2024-03-04,MATH,benchmark_math,MATH,canonical,exact,16,0.0625,Academia,none,Generative Reasoning,STEM/Math,legacy_seed,True,False,False,False,False,False,False,False,True,construct_validity_risk; contamination_risk; saturation_risk,Generative Reasoning
Anthropic,Claude 3,https://www.anthropic.com/news/claude-3-family,2024-03-04,2024,Anthropic|Claude 3|2024-03-04,MGSM,benchmark_mgsm,MGSM,canonical,exact,16,0.0625,"Google, Academia",Google,Generative Reasoning,STEM/Math,legacy_seed,True,False,False,False,False,False,False,False,True,contamination_risk; saturation_risk,Generative Reasoning
Anthropic,Claude 3,https://www.anthropic.com/news/claude-3-family,2024-03-04,2024,Anthropic|Claude 3|2024-03-04,HumanEval,benchmark_humaneval,HumanEval,canonical,exact,16,0.0625,OpenAI,OpenAI,Generative Reasoning,Coding/Engineering,legacy_seed,False,True,False,False,True,False,True,False,True,construct_validity_risk; contamination_risk; provider_created_benchmark; saturation_risk,Generative Reasoning
Anthropic,Claude 3,https://www.anthropic.com/news/claude-3-family,2024-03-04,2024,Anthropic|Claude 3|2024-03-04,DROP,benchmark_drop,DROP,canonical,exact,16,0.0625,Academia,none,Generative Reasoning,General/Commonsense,legacy_seed,True,False,False,False,False,False,False,False,True,contamination_risk; saturation_risk,Multimodal Perception
Anthropic,Claude 3,https://www.anthropic.com/news/claude-3-family,2024-03-04,2024,Anthropic|Claude 3|2024-03-04,Big-Bench Hard,benchmark_big_bench_hard,Big-Bench Hard,canonical,exact,16,0.0625,Google,Google,Generative Reasoning,General/Commonsense,legacy_seed,True,False,False,False,False,False,False,False,True,construct_validity_risk; contamination_risk; saturation_risk,Generative Reasoning
Anthropic,Claude 3,https://www.anthropic.com/news/claude-3-family,2024-03-04,2024,Anthropic|Claude 3|2024-03-04,ARC-AGI,benchmark_arc_agi,ARC-AGI,canonical,exact,16,0.0625,Academia,none,Generative Reasoning,STEM/Math,legacy_seed,False,False,True,False,False,False,False,False,True,construct_validity_risk; contamination_risk; distribution_shift_risk,Multimodal Perception
